id,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2f69d881,Josh Doig,sct SCO,DF,Hellas Verona,20,2002,15.0,1,0,0,14,7,2,46,11,8,0,0,0,93,16,23,41.0,Matches
20b3a502,Nicolás Domínguez,ar ARG,MF,Bologna,24,1998,25.6,10,0,0,43,32,2,19,21,49,0,1,0,167,37,27,57.8,Matches
22051fbe,Giulio Donati,it ITA,DF,Monza,32,1990,4.7,4,2,1,7,6,0,9,4,1,0,0,0,21,4,3,57.1,Matches
085e71a7,Bartłomiej Drągowski,pl POL,GK,Spezia,24,1997,32.7,1,0,0,0,6,0,0,1,0,0,0,0,38,8,1,88.9,Matches
79ca3e23,Ondrej Duda,sk SVK,MF,Hellas Verona,27,1994,11.8,4,0,0,17,26,0,14,13,14,0,0,0,107,11,14,44.0,Matches
481c9ece,Denzel Dumfries,nl NED,DF,Inter,26,1996,24.6,4,0,0,31,39,2,82,12,18,2,1,1,90,41,41,50.0,Matches
528492ea,Alfred Duncan,gh GHA,MF,Fiorentina,29,1993,12.3,3,0,0,26,12,1,26,8,10,0,0,0,67,9,7,56.3,Matches
e0921a4f,Paulo Dybala,ar ARG,"MF,FW",Roma,28,1993,19.3,5,0,0,10,56,5,82,8,4,2,0,0,81,4,16,20.0,Matches
3bb7f478,Edin Džeko,ba BIH,FW,Inter,36,1986,19.2,3,0,0,26,24,10,24,3,2,0,0,0,60,41,43,48.8,Matches
dbfa4f16,Festy Ebosele,ie IRL,DF,Udinese,19,2002,4.6,4,0,0,11,7,0,16,2,10,0,0,0,36,6,4,60.0,Matches
9ba7b4fa,Enzo Ebosse,cm CMR,DF,Udinese,23,1999,10.3,3,0,0,9,4,1,15,11,9,0,0,0,48,15,14,51.7,Matches
6af30900,Tyronne Ebuehi,ng NGA,DF,Empoli,26,1995,21.4,0,0,0,12,17,3,28,12,14,0,0,0,91,19,32,37.3,Matches
a9202def,Éderson,br BRA,MF,Atalanta,23,1999,24.6,4,0,0,28,43,0,15,36,34,0,1,0,168,20,21,48.8,Matches
76b2817e,Kingsley Ehizibue,nl NED,DF,Udinese,27,1995,17.1,7,0,0,33,20,1,37,10,31,0,0,0,84,15,17,46.9,Matches
f503ea63,Albin Ekdal,se SWE,MF,Spezia,33,1989,19.3,6,1,1,32,28,0,4,26,20,0,0,0,126,36,21,63.2,Matches
c20892ee,Emmanuel Ekong,se SWE,"FW,MF",Empoli,20,2002,0.2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.0,Matches
c55967eb,Mikael Ellertsson,is ISL,"MF,DF",Spezia,20,2002,1.9,3,0,0,6,3,0,3,2,2,0,0,0,7,2,2,50.0,Matches
cf007308,Elif Elmas,mk MKD,"FW,MF",Napoli,22,1999,18.1,5,0,0,22,14,3,30,11,13,0,0,0,77,5,14,26.3,Matches
0fee6bda,Martin Erlic,hr CRO,DF,Sassuolo,24,1998,25.9,2,0,0,21,12,0,2,31,16,0,0,1,126,49,40,55.1,Matches
3f79a1c8,Gonzalo Escalante,ar ARG,MF,Cremonese,29,1993,6.2,0,1,0,6,5,0,1,10,8,0,0,0,39,9,9,50.0,Matches
5cf5c9ad,Salvatore Esposito,it ITA,MF,Spezia,21,2000,10.8,5,1,1,11,24,2,54,11,12,0,0,0,63,7,4,63.6,Matches
366be751,Nicolò Fagioli,it ITA,MF,Juventus,21,2001,16.9,3,0,0,20,23,1,23,8,19,1,0,0,102,1,7,12.5,Matches
9f5a610b,Wladimiro Falcone,it ITA,GK,Lecce,27,1995,38.0,2,0,0,1,5,0,0,2,0,0,1,0,45,12,2,85.7,Matches
aae9d04a,Davide Faraoni,it ITA,DF,Hellas Verona,30,1991,16.5,7,0,0,21,11,4,37,15,24,0,0,0,85,14,21,40.0,Matches
4e358a2d,Federico Fazio,ar ARG,DF,Salernitana,35,1987,11.9,2,1,0,11,6,0,4,28,12,0,3,0,74,36,13,73.5,Matches
06b08c45,Jacopo Fazzini,it ITA,MF,Empoli,19,2003,9.2,4,0,0,20,13,0,11,7,17,0,0,0,55,14,30,31.8,Matches
ee64a822,Lewis Ferguson,sct SCO,"MF,FW",Bologna,22,1999,25.7,4,0,0,50,41,6,13,19,25,0,0,0,106,27,36,42.9,Matches
d0dbca9f,Alex Ferrari,it ITA,DF,Sampdoria,28,1994,9.6,3,0,0,12,7,0,4,19,5,0,1,0,62,21,15,58.3,Matches
d0dbca9f,Alex Ferrari,it ITA,DF,Cremonese,28,1994,11.2,3,0,0,8,13,0,6,25,23,0,0,0,70,15,6,71.4,Matches
eb76987d,Salvador Ferrer,es ESP,DF,Spezia,24,1998,1.5,0,0,0,2,4,0,1,1,2,0,1,0,7,5,3,62.5,Matches
a2565f79,Vincenzo Fiorillo,it ITA,GK,Salernitana,32,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
e288d4b3,Alessandro Florenzi,it ITA,DF,Milan,31,1991,2.3,1,0,0,2,1,0,22,4,4,0,0,0,14,1,0,100.0,Matches
2a7d27c1,Davide Frattesi,it ITA,MF,Sassuolo,22,1999,31.9,4,0,0,39,58,0,21,16,36,0,0,0,153,23,24,48.9,Matches
c235e803,Matteo Gabbia,it ITA,DF,Milan,22,1999,6.8,2,0,0,8,1,0,2,5,10,0,0,0,37,15,4,78.9,Matches
8f866fe8,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,30,1991,26.2,6,0,0,41,67,13,25,6,15,1,0,0,72,42,72,36.8,Matches
3b387cc7,Gianluca Gaetano,it ITA,MF,Napoli,22,2000,0.8,0,0,0,2,1,0,1,1,3,0,0,0,6,0,0,,Matches
ce30bfc8,Roberto Gagliardini,it ITA,MF,Inter,28,1994,8.7,5,1,1,20,9,0,7,4,6,0,0,0,38,16,7,69.6,Matches
8dfed6e9,Adolfo Gaich,ar ARG,FW,Hellas Verona,23,1999,8.1,2,0,0,17,13,4,0,3,3,1,0,1,14,25,51,32.9,Matches
dd403465,Pablo Galdames Millán,cl CHI,MF,Cremonese,25,1996,8.2,2,0,0,13,4,0,22,10,10,0,0,0,43,4,6,40.0,Matches
c74d63ac,Antonino Gallo,it ITA,DF,Lecce,22,2000,27.6,5,1,1,13,17,2,89,13,36,0,0,2,198,25,29,46.3,Matches
18dd3219,Federico Gatti,it ITA,DF,Juventus,24,1998,16.1,4,0,0,16,13,0,3,21,11,0,0,0,97,32,26,55.2,Matches
822ed0ec,Valentin Gendrey,fr FRA,DF,Lecce,22,2000,34.5,4,0,0,23,27,1,74,37,57,2,1,0,198,48,43,52.7,Matches
71dc23da,Paolo Ghiglione,it ITA,DF,Cremonese,25,1997,7.9,4,0,0,16,7,2,39,4,11,0,1,0,42,5,8,38.5,Matches
9c435456,Mario Gila,es ESP,DF,Lazio,21,2000,1.0,0,0,0,1,1,0,0,3,1,0,0,0,6,0,3,0.0,Matches
548bd0de,Gvidas Gineitis,lt LTU,MF,Torino,18,2004,1.5,2,0,0,6,1,0,0,0,1,0,0,0,11,0,5,0.0,Matches
16ceb862,Olivier Giroud,fr FRA,FW,Milan,35,1986,23.8,8,1,1,38,24,16,5,3,5,0,0,0,48,101,63,61.6,Matches
f0f7f62f,Pierluigi Gollini,it ITA,GK,Fiorentina,27,1995,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
f0f7f62f,Pierluigi Gollini,it ITA,GK,Napoli,27,1995,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
f025eade,Joan Gonzàlez,es ESP,MF,Lecce,20,2002,24.4,8,0,0,36,45,2,26,16,28,0,0,1,135,32,67,32.3,Matches
2374aaca,Nicolás González,ar ARG,"FW,MF",Fiorentina,24,1998,15.0,3,0,0,16,55,4,31,4,10,0,1,0,60,64,36,64.0,Matches
2d970560,Robin Gosens,de GER,DF,Inter,28,1994,13.2,2,0,0,17,3,3,43,23,18,0,0,0,52,20,12,62.5,Matches
6cc97b6a,Alberto Grassi,it ITA,MF,Empoli,27,1995,13.3,3,0,0,22,13,0,0,27,21,0,0,0,91,26,11,70.3,Matches
49136c42,Andrew Gravillon,gp GLP,DF,Torino,24,1998,3.5,2,0,0,9,1,0,3,9,3,0,0,0,10,6,5,54.5,Matches
e04dca4a,Axel Guessand,fr FRA,DF,Udinese,17,2004,0.9,0,0,0,1,0,0,0,2,1,0,0,0,1,1,2,33.3,Matches
f1f1f238,Koray Günter,de GER,DF,Hellas Verona,27,1994,11.1,3,0,0,17,10,0,3,30,6,0,0,0,81,22,21,51.2,Matches
f1f1f238,Koray Günter,de GER,DF,Sampdoria,27,1994,8.6,2,0,0,7,3,0,1,11,8,0,1,0,47,24,9,72.7,Matches
f9758dae,Emmanuel Gyasi,gh GHA,"FW,DF",Spezia,28,1994,31.2,10,0,0,47,37,23,22,8,15,0,0,0,120,18,53,25.4,Matches
0be276c6,Norbert Gyömbér,sk SVK,DF,Salernitana,30,1992,19.3,5,0,0,22,7,0,5,35,23,0,1,0,106,45,25,64.3,Matches
9250bcff,Christian Gytkjær,dk DEN,"FW,MF",Monza,32,1990,6.2,0,0,0,11,6,10,1,0,2,0,1,0,9,10,20,33.3,Matches
fa449bba,Nicolas Haas,ch SUI,MF,Empoli,26,1996,12.8,2,0,0,20,11,1,11,8,13,0,0,0,62,6,19,24.0,Matches
74419746,Samir Handanović,si SVN,GK,Inter,38,1984,13.7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,Matches
65fd099c,Abdou Harroui,nl NED,MF,Sassuolo,24,1998,7.2,2,0,0,13,3,1,11,2,6,0,0,0,38,9,5,64.3,Matches
3b333ac3,Hans Hateboer,nl NED,DF,Atalanta,28,1994,15.5,7,0,0,19,3,1,23,12,13,0,0,0,50,24,14,63.2,Matches
d7918b13,Liam Henderson,sct SCO,MF,Empoli,26,1996,11.2,9,0,0,35,12,2,35,10,10,0,0,0,61,6,11,35.3,Matches
ffed43e3,Jack Hendry,sct SCO,DF,Cremonese,27,1995,2.4,1,0,0,2,1,0,1,1,0,0,0,0,14,8,3,72.7,Matches
a2d9f138,Matheus Henrique,br BRA,MF,Sassuolo,24,1997,21.6,4,0,0,22,33,1,9,12,12,0,0,0,97,11,19,36.7,Matches
9ef42479,Thomas Henry,fr FRA,FW,Hellas Verona,27,1994,11.4,4,0,0,27,16,9,5,0,3,0,0,0,29,46,39,54.1,Matches
d4c9725f,Theo Hernández,fr FRA,DF,Milan,24,1997,30.8,7,0,0,22,57,2,92,21,24,0,0,1,190,37,15,71.2,Matches
12806697,Isak Hien,se SWE,DF,Hellas Verona,23,1999,29.0,9,0,0,52,23,0,1,31,36,0,0,0,229,80,53,60.2,Matches
d4456fb3,Morten Hjulmand,dk DEN,MF,Lecce,23,1999,32.9,9,1,0,61,38,0,17,72,52,0,1,0,252,41,29,58.6,Matches
c2357b65,Emil Holm,se SWE,DF,Spezia,22,2000,15.5,4,0,0,22,16,2,50,9,15,0,0,0,81,65,62,51.2,Matches
b85bf253,Martin Hongla,cm CMR,MF,Hellas Verona,24,1998,5.8,4,0,0,11,4,0,8,6,5,0,0,0,48,5,8,38.5,Matches
d8800a46,Petko Hristov,bg BUL,DF,Spezia,23,1999,4.1,0,0,0,1,4,0,1,4,4,1,0,0,21,10,5,66.7,Matches
1f2d714c,Ajdin Hrustic,au AUS,MF,Hellas Verona,26,1996,2.5,0,0,0,7,2,0,7,0,1,0,0,0,11,1,3,25.0,Matches
2f3452eb,Elseid Hysaj,al ALB,DF,Lazio,28,1994,22.2,3,0,0,19,14,2,16,20,23,0,1,0,132,24,24,50.0,Matches
491a433d,Rasmus Højlund,dk DEN,FW,Atalanta,19,2003,20.4,1,0,0,21,32,6,7,1,3,2,0,0,58,33,56,37.1,Matches
82efe6fa,Roger Ibanez,br BRA,DF,Roma,23,1998,31.1,11,1,1,44,48,0,1,66,33,1,0,1,218,59,28,67.8,Matches
4cde5509,Zlatan Ibrahimović,se SWE,FW,Milan,40,1981,1.6,0,0,0,2,1,0,0,0,0,0,0,0,3,8,4,66.7,Matches
daa4c94c,Antonio Iervolino,it ITA,MF,Salernitana,19,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Matches
a4e85758,Igor,br BRA,DF,Fiorentina,24,1998,22.9,10,1,1,29,13,0,1,25,29,0,0,0,157,38,28,57.6,Matches
42eaa028,Jonathan Ikone,fr FRA,FW,Fiorentina,24,1998,22.3,4,0,0,28,25,5,24,4,8,1,0,0,86,14,28,33.3,Matches
bb376bed,Ivan Ilić,rs SRB,MF,Hellas Verona,21,2001,9.5,1,0,0,9,9,0,47,8,10,0,0,0,72,10,13,43.5,Matches
bb376bed,Ivan Ilić,rs SRB,MF,Torino,21,2001,13.1,3,0,0,13,19,1,34,5,7,1,0,0,71,11,15,42.3,Matches
ba492306,Samuel Iling-Junior,eng ENG,"DF,FW",Juventus,18,2003,3.5,1,0,0,9,2,0,12,2,2,0,0,0,18,1,3,25.0,Matches
a47c6309,Emirhan İlkhan,tr TUR,MF,Torino,18,2004,1.0,1,0,0,5,0,0,0,2,1,0,0,0,7,1,2,33.3,Matches
a47c6309,Emirhan İlkhan,tr TUR,MF,Sampdoria,18,2004,1.3,0,0,0,0,2,0,4,0,3,0,0,0,5,1,6,14.3,Matches
4431aed2,Ciro Immobile,it ITA,FW,Lazio,32,1990,24.7,3,0,0,21,24,21,5,1,5,3,0,0,52,14,33,29.8,Matches
6b635f5c,Ardian Ismajli,al ALB,DF,Empoli,25,1996,23.3,3,0,0,19,13,0,0,27,32,0,0,1,93,57,41,58.2,Matches
71c620d7,Mihailo Ivanović,rs SRB,FW,Sampdoria,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
89976232,Armando Izzo,it ITA,DF,Monza,30,1992,27.4,10,0,0,44,45,1,7,50,50,1,1,0,150,40,37,51.9,Matches
8c65eb5f,Mato Jajalo,ba BIH,MF,Udinese,34,1988,0.7,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,100.0,Matches
4a537185,Jesé,es ESP,FW,Sampdoria,29,1993,2.3,0,0,0,3,5,2,0,1,0,0,0,0,8,2,12,14.3,Matches
79083382,Juan Jesus,br BRA,DF,Napoli,31,1991,10.4,2,0,0,10,5,0,0,10,11,0,0,0,58,30,9,76.9,Matches
dc765618,Þórir Jóhann Helgason,is ISL,MF,Lecce,21,2000,2.5,0,0,0,2,2,0,10,3,2,0,0,0,12,4,7,36.4,Matches
4d8cd038,Luka Jović,rs SRB,"FW,MF",Fiorentina,24,1997,17.0,3,0,0,23,8,11,1,2,3,0,0,0,18,29,54,34.9,Matches
570bb4b9,Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,22,2000,6.6,1,0,0,9,2,1,26,2,6,0,0,0,35,3,5,37.5,Matches
f95f49d2,Yayah Kallon,sl SLE,"MF,FW",Hellas Verona,21,2001,9.6,1,0,0,13,21,4,33,8,10,0,0,0,40,9,22,29.0,Matches
85f7d1be,Pierre Kalulu,fr FRA,DF,Milan,22,2000,28.3,4,0,0,24,23,2,28,41,39,0,1,0,165,36,33,52.2,Matches
8b66d9cc,Yann Karamoh,fr FRA,"MF,FW",Torino,24,1998,8.0,2,0,0,11,13,12,15,0,2,0,0,0,29,7,24,22.6,Matches
9f84febe,Rick Karsdorp,nl NED,DF,Roma,27,1995,7.9,0,0,0,4,0,1,14,7,13,0,0,0,45,5,2,71.4,Matches
7ae36711,Denso Kasius,nl NED,DF,Bologna,19,2002,3.8,1,0,0,3,1,0,12,3,6,0,0,0,18,1,4,20.0,Matches
2a82aa85,Grigoris Kastanos,cy CYP,"MF,DF",Salernitana,24,1998,14.3,4,0,0,22,42,0,26,8,23,0,0,0,70,23,24,48.9,Matches
3d50bcdb,Moise Kean,it ITA,FW,Juventus,22,2000,11.1,5,1,0,15,18,8,5,5,6,0,0,0,40,9,11,45.0,Matches
dc3e663e,Jakub Kiwior,pl POL,DF,Spezia,22,2000,16.0,3,0,0,16,5,0,14,24,17,0,0,0,93,22,12,64.7,Matches
8b8a56ce,Simon Kjær,dk DEN,DF,Milan,33,1989,11.2,4,0,0,8,1,0,2,9,8,0,0,0,55,19,14,57.6,Matches
a26fb8aa,Teun Koopmeiners,nl NED,MF,Atalanta,24,1998,31.8,7,0,0,48,27,6,158,19,26,0,0,0,193,38,23,62.3,Matches
b1cd37e6,Filip Kostić,rs SRB,"DF,FW",Juventus,29,1992,28.5,3,0,0,29,12,2,227,16,26,0,0,0,139,13,13,50.0,Matches
58e933d2,Christian Kouamé,ci CIV,FW,Fiorentina,24,1997,20.7,5,0,0,32,56,7,49,12,18,1,0,0,91,62,52,54.4,Matches
9d60028d,Viktor Kovalenko,ua UKR,MF,Spezia,26,1996,6.1,1,0,0,9,12,1,15,4,5,1,0,0,31,6,14,30.0,Matches
b804c280,Julian Kristoffersen,no NOR,FW,Salernitana,25,1997,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,25.0,Matches
b4101c2e,Raimonds Krollis,lv LVA,"FW,DF",Spezia,20,2001,0.4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,3,0.0,Matches
817c6964,Rade Krunić,ba BIH,MF,Milan,28,1993,18.4,8,0,0,16,19,0,3,16,28,0,0,0,134,28,24,53.8,Matches
a40819d9,Marash Kumbulla,al ALB,DF,Roma,22,2000,2.9,1,1,0,3,5,0,0,4,4,0,1,0,15,7,4,63.6,Matches
dea88efd,Khvicha Kvaratskhelia,ge GEO,FW,Napoli,21,2001,28.0,1,0,0,20,45,6,76,5,23,4,0,0,118,8,13,38.1,Matches
0a483542,Giorgos Kyriakopoulos,gr GRE,"DF,FW",Bologna,26,1996,7.8,2,0,0,9,12,0,38,4,6,0,0,0,41,5,11,31.3,Matches
0a483542,Giorgos Kyriakopoulos,gr GRE,"FW,DF",Sassuolo,26,1996,8.5,3,0,0,9,13,0,39,11,8,1,0,0,37,7,13,35.0,Matches
c283ddef,Sam Lammers,nl NED,FW,Sampdoria,25,1997,12.2,1,0,0,19,23,1,2,6,5,0,0,0,28,31,40,43.7,Matches
c283ddef,Sam Lammers,nl NED,FW,Empoli,25,1997,9.8,0,0,0,6,8,1,4,3,10,0,0,0,27,18,16,52.9,Matches
09538fdb,Kevin Lasagna,it ITA,"FW,MF",Hellas Verona,29,1992,17.5,2,0,0,25,22,15,13,5,6,0,0,0,64,20,68,22.7,Matches
2d22cea7,Armand Lauriente,fr FRA,FW,Sassuolo,23,1998,24.2,10,1,1,22,41,7,110,12,15,1,0,0,106,1,6,14.3,Matches
016ff750,Valentino Lazaro,at AUT,DF,Torino,26,1996,15.3,4,0,0,14,3,1,86,3,5,0,1,0,86,14,13,51.9,Matches
93088fbb,Marko Lazetić,rs SRB,FW,Milan,18,2004,0.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
5128bde4,Darko Lazović,rs SRB,"MF,DF",Hellas Verona,31,1990,24.9,0,0,0,8,3,9,123,16,13,0,0,0,142,6,16,27.3,Matches
02caf6e0,Manuel Lazzari,it ITA,DF,Lazio,28,1993,20.9,8,0,0,15,39,0,36,18,21,0,0,1,90,9,14,39.1,Matches
20730eae,Rafael Leão,pt POR,"FW,MF",Milan,23,1999,26.9,7,1,1,20,30,10,71,15,7,1,0,0,84,29,29,50.0,Matches
7d3cbc67,Mehdi Léris,dz ALG,"MF,DF",Sampdoria,24,1998,27.3,13,0,0,52,47,10,57,27,46,0,0,0,149,96,66,59.3,Matches
d023d70f,Karol Linetty,pl POL,MF,Torino,27,1995,21.0,8,0,0,50,22,4,21,19,17,0,1,0,129,24,26,48.0,Matches
a3695ac2,Marcin Listkowski,pl POL,"MF,FW",Lecce,24,1998,0.9,0,0,0,2,1,0,3,3,0,0,0,0,5,1,0,100.0,Matches
bba30585,Diego Llorente,es ESP,DF,Roma,28,1993,6.4,0,0,0,9,3,0,0,11,5,0,0,0,30,12,5,70.6,Matches
e1cbb531,Stanislav Lobotka,sk SVK,MF,Napoli,27,1994,34.5,2,0,0,25,55,0,2,23,44,1,0,0,254,12,17,41.4,Matches
a8a874f1,Manuel Locatelli,it ITA,MF,Juventus,24,1998,27.2,8,0,0,44,31,0,13,27,33,0,0,0,168,34,30,53.1,Matches
c8ad0857,Luka Lochoshvili,ge GEO,DF,Cremonese,24,1998,20.4,4,0,0,27,9,1,6,22,19,0,1,0,88,38,32,54.3,Matches
7c104bb7,Ademola Lookman,ng NGA,"FW,MF",Atalanta,24,1997,19.2,3,0,0,24,36,11,38,4,5,1,0,0,86,3,13,18.8,Matches
20094685,Maxime Lopez,fr FRA,MF,Sassuolo,24,1997,25.5,11,0,0,31,11,0,25,22,18,0,0,0,172,4,3,57.1,Matches
5fa57166,Matteo Lovato,it ITA,DF,Salernitana,22,2000,9.0,2,0,0,6,4,0,0,13,14,0,0,0,40,15,16,48.4,Matches
966eea58,Sandi Lovrić,si SVN,MF,Udinese,24,1998,25.9,4,0,0,31,33,1,75,26,18,0,0,0,145,7,16,30.4,Matches
a69e4806,Hirving Lozano,mx MEX,FW,Napoli,27,1995,17.8,3,0,0,27,31,4,73,15,13,0,0,0,60,8,13,38.1,Matches
80490d7f,Jhon Lucumí,co COL,DF,Bologna,24,1998,32.2,8,0,0,29,18,0,1,35,37,1,4,1,204,41,30,57.7,Matches
921f6058,José Luis Palomino,ar ARG,DF,Atalanta,32,1990,8.4,4,0,0,9,5,0,5,28,14,0,0,1,75,24,13,64.9,Matches
5eae500a,Romelu Lukaku,be BEL,FW,Inter,29,1993,18.4,1,0,0,16,6,13,24,0,1,0,0,0,23,39,35,52.7,Matches
c6e8cf1f,Saša Lukić,rs SRB,MF,Torino,25,1996,13.3,4,0,0,26,10,0,25,13,14,0,0,0,81,22,22,50.0,Matches
997fff07,Sebastiano Luperto,it ITA,DF,Empoli,25,1996,34.8,4,2,1,21,21,0,2,43,18,0,0,0,170,72,67,51.8,Matches
5efc5389,Charalambos Lykogiannis,gr GRE,DF,Bologna,28,1993,12.3,3,0,0,14,11,1,69,15,8,0,0,0,54,18,16,52.9,Matches
957e4c87,Giulio Maggiore,it ITA,MF,Salernitana,24,1998,9.9,2,0,0,20,14,0,3,8,8,0,1,0,75,9,14,39.1,Matches
cce9f582,Giangiacomo Magnani,it ITA,DF,Hellas Verona,26,1995,17.0,7,1,0,22,8,0,4,21,22,0,0,1,93,33,21,61.1,Matches
fcb38f57,Mike Maignan,fr FRA,GK,Milan,27,1995,22.0,0,0,0,0,3,0,0,1,0,0,0,0,32,3,0,100.0,Matches
2e7dafe5,Jordan Majchrzak,pl POL,FW,Roma,17,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,20.0,Matches
22bfb57e,Jean-Victor Makengo,fr FRA,MF,Udinese,24,1998,8.9,2,0,0,9,13,0,6,9,13,0,0,0,39,5,1,83.3,Matches
2bffcbf2,Lorenzo Malagrida,it ITA,"MF,DF",Sampdoria,18,2003,1.2,2,0,0,4,1,0,2,0,0,0,0,0,6,2,1,66.7,Matches
801831fe,Daniel Maldini,it ITA,"FW,MF",Spezia,20,2001,7.0,1,0,0,13,18,0,19,1,5,0,0,0,32,12,17,41.4,Matches
4c8845f7,Youssef Maleh,ma MAR,MF,Fiorentina,23,1998,3.3,2,0,0,8,3,0,7,1,1,0,0,0,20,3,4,42.9,Matches
4c8845f7,Youssef Maleh,ma MAR,MF,Lecce,23,1998,7.5,3,0,0,22,10,3,8,5,8,0,0,0,50,8,8,50.0,Matches
48d5bd33,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,29,1993,6.1,2,0,0,10,11,0,23,5,8,0,0,0,57,5,7,41.7,Matches
5aa53281,Gianluca Mancini,it ITA,DF,Roma,26,1996,31.8,7,0,0,39,25,2,28,46,19,0,1,0,112,58,26,69.0,Matches
c7259b83,Rolando Mandragora,it ITA,MF,Fiorentina,25,1997,21.7,8,0,0,31,18,1,74,16,24,0,0,0,121,35,23,60.3,Matches
f794b426,Federico Marchetti,it ITA,GK,Spezia,39,1983,0.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
91d0fabf,Riccardo Marchizza,it ITA,DF,Sassuolo,24,1998,3.1,1,0,0,7,0,1,18,2,2,0,0,0,7,5,2,71.4,Matches
8650af85,Gian Marco Ferrari,it ITA,DF,Sassuolo,30,1992,24.7,5,0,0,24,31,0,6,23,16,0,2,0,110,47,24,66.2,Matches
aa54ec6f,Pablo Marí,es ESP,DF,Monza,28,1993,27.6,4,0,0,31,9,1,1,31,19,0,0,0,131,59,27,68.6,Matches
7fac99d4,Răzvan Marin,ro ROU,MF,Empoli,26,1996,28.2,7,0,0,31,21,1,140,14,22,0,1,0,148,16,17,48.5,Matches
cdf65d12,Marlon,br BRA,DF,Monza,26,1995,17.7,7,1,0,23,5,1,5,18,21,0,0,1,71,40,21,65.6,Matches
ea468ea8,Luca Marrone,it ITA,DF,Monza,32,1990,1.5,0,0,0,1,2,0,0,0,0,0,0,0,8,4,5,44.4,Matches
f7036e1c,Lautaro Martínez,ar ARG,FW,Inter,24,1997,28.6,3,0,0,46,63,13,14,13,14,1,0,0,95,40,42,48.8,Matches
3ec3c1c9,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,26,1996,24.1,6,0,0,21,25,1,4,48,48,0,0,0,167,76,36,67.9,Matches
d4535821,Adam Marušić,me MNE,DF,Lazio,29,1992,30.7,8,1,0,22,14,1,17,38,30,0,0,0,175,29,25,53.7,Matches
de0f152c,Adam Masina,ma MAR,DF,Udinese,28,1994,8.8,2,0,0,11,1,0,10,10,7,0,1,0,44,26,11,70.3,Matches
eb7822d7,Nemanja Matić,rs SRB,MF,Roma,33,1988,20.6,5,0,0,19,17,1,12,25,27,0,0,0,171,19,14,57.6,Matches
3318286e,Luís Maximiano,pt POR,GK,Lazio,23,1999,0.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
eb0ec070,Pasquale Mazzocchi,it ITA,DF,Salernitana,27,1995,21.8,2,0,0,27,17,5,90,10,18,1,0,0,129,12,14,46.2,Matches
01c3aff5,Weston McKennie,us USA,"MF,DF",Juventus,23,1998,11.7,0,0,0,13,7,3,15,11,5,0,0,0,43,12,16,42.9,Matches
563a68ad,Gary Medel,cl CHI,"MF,DF",Bologna,34,1987,16.4,5,0,0,19,16,0,4,28,15,0,0,0,141,15,15,50.0,Matches
5cec2c74,Soualiho Meïté,fr FRA,MF,Cremonese,28,1994,26.3,5,0,0,27,47,0,9,27,31,0,0,0,174,28,17,62.2,Matches
9413b19f,Alex Meret,it ITA,GK,Napoli,25,1997,34.0,0,0,0,0,0,0,0,0,0,0,0,0,66,4,0,100.0,Matches
c730da00,Yıldırım Mert Çetin,tr TUR,DF,Lecce,25,1997,0.2,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,,Matches
f49c4ae9,Junior Messias,br BRA,"FW,DF",Milan,31,1991,16.6,3,0,0,24,24,1,25,7,18,0,0,0,69,25,41,37.9,Matches
b2561711,Tommaso Milanese,it ITA,MF,Cremonese,20,2002,0.3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0.0,Matches
bee704fc,Nikola Milenković,rs SRB,DF,Fiorentina,24,1997,23.7,4,0,0,39,21,0,0,22,25,0,0,1,127,73,30,70.9,Matches
85613cf0,Arkadiusz Milik,pl POL,FW,Juventus,28,1994,17.6,3,1,1,27,29,8,6,1,8,1,1,0,40,36,56,39.1,Matches
4e6dbac4,Sergej Milinković-Savić,rs SRB,MF,Lazio,27,1995,33.6,10,0,0,45,72,2,29,28,35,0,0,0,168,96,71,57.5,Matches
